account_id,summoner_name,tier,match_id,team,position,playtime,spell1,spell2,kills,deaths,assists,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,goldEarned,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,visionWardsBoughtInGame,wardsPlaced,wardsKilled,killsRatio,deathsRatio,xcor_0,ycor_0,xcor_1,ycor_1,xcor_2,ycor_2,xcor_3,ycor_3,xcor_4,ycor_4,xcor_5,ycor_5,xcor_6,ycor_6,xcor_7,ycor_7,xcor_8,ycor_8,xcor_9,ycor_9,xcor_10,ycor_10,xcor_11,ycor_11,xcor_12,ycor_12,xcor_13,ycor_13,xcor_14,ycor_14,xcor_15,ycor_15
Y2sDbD-PWQtoB8PCKmparDzlFlOc7mhEg2r4uQPuV7Hoz5FSpeY5oBSK,선상추,GOLD,4166650413,100,SUPPORT,2607,21,4,2,4,22,25701,29440,5,23274,12759,4630,78,44,23844,13981,71,24,4,211,2,20,24,0.48,0.11428571428571428,311,649,7033,2991,12461,1402,12696,1936,13152,3422,12310,2070,11602,1887,12943,3144,11900,2061,12228,2457,13081,3502,12520,2809,12898,2849,11712,6176,2352,1282,5585,12700
OxJia21TFifgKV99BB926TTbuCXVEW2wwepQz_cBl4PBq0s,kv0621291,GOLD,4570949982,100,BOTTOM,1742,4,1,7,6,7,9053,0,1,6484,6540,2393,18,1,16142,11544,172,7,0,10,2,10,3,0.4666666666666667,0.2727272727272727,221,471,6704,2676,12538,2526,1892,742,10764,1347,10634,1447,10202,1351,6120,1051,12440,2420,10430,1363,10873,1522,9749,887,9156,1366,12978,2711,13617,4058,8540,5235
gUnCSYulXkKS1Lj_F3CQ0oBjQDFMZo31HfLD3dgvFEhzA5A,베이징덕,GOLD,4570949982,100,TOP,1742,4,12,13,4,5,32153,0,1,10479,8224,2780,15,3,27447,14431,190,6,0,92,0,9,2,0.6,0.18181818181818182,560,581,2200,7667,1763,12351,1363,11036,1355,10753,1934,12149,2809,12394,3523,13392,1386,11673,3370,13631,9969,5792,3064,11206,4025,13576,1216,9700,1315,9690,1360,9573
o5fwm7enQsxkjb3NoiJLUcpNZylFYGMnckmm9YqIgFUX,나는잘생긴항문,GOLD,4570949982,100,MID,1742,14,4,6,4,10,18454,0,1,18215,17867,2926,16,16,18050,14036,229,34,0,119,0,9,1,0.5333333333333333,0.18181818181818182,351,293,5867,5976,6961,7067,6717,6926,6667,7044,7488,7513,7783,7750,7333,6799,7808,7842,503,517,10214,5618,7427,7361,7288,7485,7300,7388,10400,8745,8174,6945
Ag1ZlxwHjghGBaex0DVHr1_rNYD_JDzTvzd1KkPOqdM8t8CAeTxI8LdX,케리아이을유망주,GOLD,4570949982,100,SUPPORT,1742,14,4,0,4,10,6180,0,1,20560,3433,2077,48,34,13982,6819,30,0,0,229,8,23,6,0.3333333333333333,0.18181818181818182,311,649,8010,3457,13296,2867,11056,4591,10572,1275,9862,1390,10452,1299,10004,1300,12852,2485,10646,1184,10722,2066,9909,1213,9084,1282,12980,2107,13624,4239,6801,4700
NYu0K9kYFsT1_pcMOkefbhMpKg6ASjsFvTlcCcy_ltyEJ4GfXVUVANMd,지하철노약자석쟁탈전7관왕우장면,GOLD,4570949982,100,JUNGLE,1742,11,4,4,4,8,13479,0,1,18672,21143,0,21,22,33909,11768,58,152,29,305,2,3,3,0.4,0.18181818181818182,560,361,7277,3898,7368,3297,10645,5013,8107,7188,2744,6224,5239,10296,8132,3469,11151,8534,2236,3298,3569,10415,3653,8946,8678,6764,7130,3911,6998,11346,10009,8129
DicqyTBQWVg6ek1RFlM7sM_q_CxlON5G3sJYjPt97FAApHg,원점례,GOLD,4570949982,200,TOP,1742,12,4,0,8,4,9877,0,1,11246,613,354,17,20,24065,7327,134,0,0,182,3,11,1,0.18181818181818182,0.26666666666666666,14486,14511,4537,13198,1969,12962,1472,11706,1308,11302,2674,12765,6754,11499,4108,13683,1925,12920,10638,13830,3619,10291,3710,13408,3821,13554,13520,3637,13482,5199,11980,2124
be16qRNJkpGmXh7d2DAsH3hYqgPR0D_mgyIMTTWwj41SHDM,땅우빵,GOLD,4570949982,200,BOTTOM,1742,7,4,12,5,7,27414,4935,4,11375,17674,8093,14,3,20884,15126,179,21,0,48,2,7,0,0.8636363636363636,0.16666666666666666,14147,14401,14589,14454,12850,3052,10782,5074,11629,1664,11706,1961,11680,1938,12068,2100,13681,3705,11945,1876,10844,3459,11203,1160,14340,14391,1046,11024,1539,10805,9002,8346
nqRNfvSvVn9ZMScrhRzVyHJk4zYMMQiet69tRfiG0C-pZhozSQrhtKmX,배시오페아,GOLD,4570949982,200,JUNGLE,1742,11,4,5,6,7,13856,0,1,10626,19018,991,27,21,22468,10050,27,102,8,131,6,5,3,0.5454545454545454,0.2,14486,14291,9819,6448,12265,6411,7916,6617,4200,9533,2824,11206,6752,12570,11264,6486,7668,10967,11177,5766,9871,6279,3481,8643,12762,11148,10652,7471,11675,11142,11476,7558
GCiklNt4q9Gk6-okHRDZtNxIV3TN2hfXO1iNiD4gR51Y,피리부는라칸,GOLD,4570949982,200,SUPPORT,1742,4,14,4,6,8,18092,0,1,6237,4476,2307,52,14,12707,10321,39,4,0,174,0,29,6,0.5454545454545454,0.2,14237,14579,13609,5384,13187,2956,8296,2242,12010,2552,12250,1223,11965,1700,13623,8571,13369,4139,12069,1642,11785,2577,11011,1439,14298,14321,1776,10390,2134,9556,8893,8653
aASQaQp0hMK52o537k7kaa3_dfYYgptgatfOFxl-h-i7z7XEb8ACEyKd,Klnder 조이,GOLD,4570949982,200,MID,1742,4,12,1,5,2,7018,0,1,17770,1395,0,19,10,23045,8707,169,7,0,299,3,11,0,0.13636363636363635,0.16666666666666666,14277,14223,4742,9164,7870,7387,7635,7588,7441,7426,8269,6981,8445,8350,7665,8027,9077,8372,8205,8095,10196,5588,8561,7695,8632,8447,14028,14196,14314,14345,1311,10379
cwNmgM90sKVwFMocPqo6CYBpSwVObmqKlw98PCI8dYs6,IM Lucian,GOLD,4570103177,100,TOP,1637,12,4,2,9,5,9185,0,1,20875,3026,841,8,11,20732,8751,146,14,1,110,0,4,1,0.2692307692307692,0.225,351,293,1409,10633,1605,12701,6302,10150,1066,11048,2296,12419,1506,11701,1674,10764,2157,12452,1768,12126,749,2004,615,2490,1566,12895,1224,10378,812,3339,4034,13784
CAhxE_Je5MppFRK795bmt0l9nmVsTFAtLTArLfeVlMGd,상동다람쥐,GOLD,4570103177,100,JUNGLE,1637,11,4,1,7,7,9920,0,1,17210,7882,0,24,3,30729,8580,55,113,0,140,3,7,4,0.3076923076923077,0.175,560,361,7083,3071,8558,2429,3966,7252,2646,8147,9125,2195,4013,6122,9040,3865,6929,4978,7793,8007,774,10377,8440,5350,5771,7424,7335,3857,9322,5810,1264,2057
UP1Uazajq04hHtIatWD0ZJ92xQJG0OCptGeheovU1WfK,빡숭이,GOLD,4570103177,100,BOTTOM,1637,7,4,2,7,11,12438,1811,4,5467,7381,2224,17,2,17566,8704,141,3,0,13,3,8,2,0.5,0.175,311,649,10071,3180,11946,2374,12917,2517,10396,1219,12297,1897,11360,1615,7597,1360,12550,2076,434,469,11702,1509,13612,3838,12741,2762,9308,1037,12785,3253,4313,913
bTAn3H6lEvv7UT8nQ9YDvKMUJ4Zvbsd6ZOYdxACrR9DJQt5WQxMwNPsH,OvO 카타리나 OvO,GOLD,4570103177,100,MID,1637,14,4,9,11,8,14166,0,1,17626,1502,1502,6,3,24907,10985,128,0,0,27,0,2,0,0.6538461538461539,0.275,560,581,4556,4043,6442,6889,3085,3369,7695,7733,7357,7509,6833,7202,6332,6601,1094,830,6446,6350,8681,4524,6974,7014,12907,2791,9952,1029,13578,4154,2968,3255
b5Sl5cgit57yffPzLRbQWJMer4Brc2DXt0A0D4VQNYZ0tl6d9nJ_F-Uh,아칼리 마렵다,GOLD,4570103177,100,SUPPORT,1637,4,14,12,6,11,23095,0,1,16491,2224,892,46,21,19640,11921,46,2,0,222,2,27,7,0.8846153846153846,0.15,221,471,8571,4722,12132,2036,13457,2559,10786,1012,12229,2628,11596,1503,7069,1646,12348,2993,13144,3181,10901,2309,13380,4205,13044,2534,5781,885,10415,5547,2750,2595
jjRNweC3QQ4H_4ePe4YkspqcYYG1vq9v37tb4rbSXroSk-M,증국인,GOLD,4570103177,200,SUPPORT,1637,4,3,1,6,18,4447,4207,4,22595,4073,3030,65,23,15798,7837,39,0,0,63,11,32,6,0.475,0.23076923076923078,14237,14579,11672,6508,12948,2170,13418,3674,11722,1303,13299,2229,12787,2121,10533,4692,13093,2970,13916,5391,13358,2707,13503,5061,13264,3398,10670,2714,10036,6238,6331,13517
UfFB5PNUP8pnI7P30bdE_2vH3ZyazsDfvDvd0dWOgS2K,내혈액형김지형,GOLD,4570103177,200,TOP,1637,14,4,15,3,11,28228,0,1,16869,14285,7385,19,4,24777,15410,186,7,0,45,2,5,4,0.65,0.11538461538461539,14486,14511,11699,14176,2263,12604,2959,12698,2386,12215,3373,13194,2174,12704,1235,10648,7163,13848,2530,12501,1116,10145,1318,12439,1812,13078,1446,11003,13410,12727,11379,1789
VKZ4gqKngdL5cISOxvEPJvuQaQqmOYVmeWCabPw-has9Z_k,ThinkofmeHigh,GOLD,4570103177,200,BOTTOM,1637,4,7,3,7,12,17577,2165,3,7516,13884,4058,28,21,14786,10900,165,24,4,167,1,8,3,0.375,0.2692307692307692,14147,14401,11972,6508,12902,2647,12997,3497,11649,1794,13065,2714,13118,2245,11648,1842,13364,3236,13889,8770,12990,2642,13452,7248,13372,3616,11702,1728,10087,6633,11529,13965
Z6wM9AfTjX8k6cIStLPNozJ7fwsTjLmgrNNOp0ntuJCjM5o,샤코약해양,GOLD,4570103177,200,JUNGLE,1637,14,11,9,5,9,16597,0,1,10388,17546,285,25,21,22487,12052,18,144,11,752,2,4,4,0.45,0.19230769230769232,14486,14291,7383,10017,7411,11549,6232,10192,11427,8113,12578,6454,6190,12363,5786,8829,11114,8514,13679,14059,1579,9017,12353,11336,13080,5073,13317,1433,7695,10958,7675,4231
OMUt9CKfSGM5ta_ViJkDsaRIOjKt6wMRqsrMrUGuQ8dBV_c,와드싸개샛기,GOLD,4570103177,200,MID,1637,14,4,12,5,3,20479,0,1,17319,17390,2131,16,21,20232,12846,167,15,3,109,1,8,2,0.375,0.19230769230769232,14277,14223,8829,8326,7243,7397,7036,7194,8182,8014,12033,11832,7720,7683,7445,7482,7322,7244,9349,9714,7468,7209,12322,13005,7239,7388,6993,6889,7480,7656,6961,7196
Y-YFKi9o9qmsX4lnXilPWQoq9i3vnxBONte5jMbKIISGySs,adlkfjl11,GOLD,4315708735,100,BOTTOM,1535,4,7,5,3,10,11975,2400,4,7552,19963,6722,37,0,14806,11824,191,20,0,5,3,11,4,0.46875,0.21428571428571427,221,471,10491,2993,12546,1953,13198,3683,11811,1815,12071,1962,12133,2100,10561,2575,11149,1252,10304,884,13108,3376,6598,1269,10609,5143,2867,770,13175,2674,13520,4378
yMQC0skNfow5_qj8vpeRM6hmiqZGBIWCu_M9hp3Pv3PBfu4,나만싫어하는A,GOLD,4315708735,100,MID,1535,14,4,11,4,9,22130,0,1,9023,2622,2551,18,9,20167,11063,121,4,0,25,2,10,1,0.625,0.2857142857142857,351,293,6620,4780,7002,6799,6047,6269,3943,3414,7644,7698,7072,6780,873,718,6682,7329,6491,6782,6292,5798,8257,6445,11394,4195,10271,6693,1784,1289,6621,6554
5KGWFC86LYLvAZ0pJWlKtB1zJbKd9mDuv2FfqkDX6Sqm,내시관,GOLD,4315708735,100,SUPPORT,1535,14,4,1,3,19,10254,12012,6,4046,5725,2228,30,30,10115,7928,9,1,0,106,5,16,3,0.625,0.21428571428571427,311,649,7710,5179,12105,2280,13500,3461,12215,1501,11725,1824,12076,2502,394,461,10869,1652,10293,1386,12924,3014,11513,3418,11106,4852,2812,843,12464,3157,13335,4230
2iPYyohWi57PzNGWd9oxhVRrp1GHTimm5zK58NKaP6Rl,싱 호,GOLD,4315708735,100,TOP,1535,7,6,10,1,3,17974,0,1,19012,12134,6282,8,13,27107,11517,181,2,0,96,2,5,1,0.40625,0.07142857142857142,560,581,1247,2960,1985,12159,1228,11150,1504,12190,1492,11171,692,1078,2052,12316,1752,11875,1482,8944,2986,12718,4067,13787,1873,11662,3016,12512,1541,12853,3405,13540
gKgIVxjp0fSn9L5e1KJ7iedTvCVUcySgZTQW1KAEHS4C,아배고파요,GOLD,4315708735,100,JUNGLE,1535,11,4,5,3,16,10100,9276,5,22176,27122,1588,18,27,32658,10398,39,88,4,283,3,7,1,0.65625,0.21428571428571427,560,361,662,285,3586,7901,6950,4812,6088,1991,9122,3961,9930,6588,7192,3965,2882,11221,3656,9050,6208,6259,2808,2199,12287,5036,10234,6958,7590,3989,9484,1697
1ziPwBM9Bw00YUcOQvjMk1L8hB9KGsvV7WGkdwirSSBr,NCB BIN,GOLD,4520180043,200,TOP,1924,14,4,1,13,5,23511,0,1,10940,2250,2121,22,37,31607,9262,165,0,0,452,3,12,3,0.2857142857142857,0.23214285714285715,14486,14511,4410,13732,2690,13036,1838,11903,9593,14103,4663,13762,3157,13269,1374,11551,2907,11070,4250,13599,3513,13362,3612,13313,3914,13452,3618,11581,8373,13659,1372,10731
kvwz_naJi-09di73ahGoUxkWb8VzY6BlP3VzgHdYlkY,NCB YJ,GOLD,4520180043,200,BOTTOM,1924,7,4,5,15,4,14314,2193,3,9746,3100,3100,17,7,25481,10379,137,7,0,204,3,10,3,0.42857142857142855,0.26785714285714285,14147,14401,9975,6624,13647,5829,13541,3929,13180,3289,13983,10154,12175,2516,13917,4741,12561,2227,12876,2154,13314,3175,13643,5560,12082,3336,13227,3770,14009,10469,13392,3513
ScaYRcp1v-RQUpcADi3Pd-GvLonL8b-P3zqs_B4OYxOs,메론맛오장육부,GOLD,4520180043,200,SUPPORT,1924,4,3,1,9,8,16602,0,1,5630,408,408,59,29,19407,8086,56,4,0,201,7,32,4,0.42857142857142855,0.16071428571428573,14237,14579,9660,6342,13613,4649,13499,3865,13419,3418,13558,7655,12154,1358,14016,4509,12483,2457,13826,8801,13409,1574,14122,4658,14340,14391,12641,4918,12674,7445,13703,4475
f6adpnVyb9yKNxHlVO54jnYUqpeBPRHix5jHx1-Y3xrH,때 윤,GOLD,4520180043,200,MID,1924,14,4,6,8,2,16267,0,1,9329,0,0,31,18,20819,11589,186,4,0,115,5,14,7,0.38095238095238093,0.14285714285714285,14277,14223,7746,8402,7654,7454,6731,7265,6925,6893,14112,13810,8179,8155,9303,8855,5035,8558,11464,3383,8268,6795,12355,1686,7903,7782,8664,8750,11571,11066,14033,4194
0C80k_Mkn1px96kaJIoDAEHENApU1LvpUCsUebMR6vYuyWE,도끼들고뚜까팬다,GOLD,4520180043,200,JUNGLE,1924,11,4,8,11,2,13782,0,1,27615,20092,171,31,1,37034,12571,65,121,12,193,3,3,6,0.47619047619047616,0.19642857142857142,14486,14291,6308,10105,6460,12384,11519,7136,6984,5020,14340,14391,4464,11759,1639,10110,7904,9685,13001,1955,11670,7463,13902,4136,7568,6051,5403,10510,12593,13693,1299,10732
Gu9lFqnvVVZjpLRDuRgJbxEw1hYxs00z3KkEUPwwwoso,상 봄,GOLD,4459235773,100,SUPPORT,1652,14,4,3,8,7,7643,0,1,20629,2689,627,58,21,20694,7599,42,8,0,162,7,30,4,0.5,0.2962962962962963,311,649,8243,4961,12589,2049,13023,2368,11076,1198,11384,4766,11768,1542,10424,1153,5254,885,11039,4444,11502,1905,1142,628,11989,3366,10626,2335,10430,1226,11926,5440
n1dBNipLq8RbgdoOB4U169YS1xwDnaG0pupg2iNpYz98,Cunan,GOLD,4459235773,100,JUNGLE,1652,11,4,11,4,5,17590,0,1,8150,15840,171,26,26,20315,11157,46,81,9,180,8,7,5,0.8,0.14814814814814814,560,361,7767,4899,3712,6229,7896,7602,4755,1517,11602,7092,3626,10466,6050,10081,4509,10015,4172,1480,10968,1915,11241,1283,13535,2742,8762,4617,10354,2810,12893,2021
BDaZpJOOdmyLX2nPRyABQGURe_ZEM3AjrGXYJIOqGreQ,나미 애인,GOLD,4459235773,100,BOTTOM,1652,7,4,2,7,9,15541,3773,3,9127,8666,872,15,4,18929,9090,143,12,0,54,2,8,4,0.55,0.25925925925925924,221,471,10376,3078,12318,2030,12853,2054,10741,1640,11182,1908,11464,1732,10181,1058,9770,1063,12030,3531,9745,2450,6762,7088,409,458,9938,3308,8225,1107,12322,3310
t8KdkOYPcrDed6qEs3Inb10UFJd9Lf3sYcu79QNUef0rVIk,바텀차이개오짐,GOLD,4459235773,100,MID,1652,12,4,3,3,6,10494,0,1,8947,6087,938,27,15,12896,10659,210,12,0,56,2,10,8,0.45,0.1111111111111111,351,293,8100,6244,6549,6429,7379,6880,5494,5594,8340,6910,4958,5468,6875,7306,837,830,6683,6874,10570,2934,10926,1409,7584,7070,7907,5893,6800,7966,7888,7640
zX6itcFfSSRpOxCl-vJ8sb4cGQFR3ZduDxRA9DtaOSHa,27살탑솔러,GOLD,4459235773,100,TOP,1652,12,4,1,5,3,11360,0,1,16852,2508,707,18,5,22025,7958,155,4,0,42,2,10,1,0.2,0.18518518518518517,560,581,5080,8486,2227,12740,1634,11586,937,9999,1327,10906,1377,11449,1087,6645,2432,13449,2561,11579,3139,11632,2238,12867,1309,11136,3200,13498,2844,13095,849,11077
EFtQJZJRZlh2OdlLZTLkdYRLVU_eP6lGGlSmV8uvgs-uV7Y,adc92,GOLD,4459235773,200,SUPPORT,1652,14,4,4,5,17,10441,7718,5,13766,2803,2703,65,23,18973,8639,40,0,0,207,2,42,9,0.7777777777777778,0.25,14237,14579,9849,8792,12886,2831,13010,3454,11860,1854,14093,9549,12415,2365,11028,1674,9326,2081,11901,7759,12688,3114,14290,13678,11823,2095,10102,3212,11377,1323,12211,9347
0-jClDIVaQkue6XVnYZ7PBEPK5VpvstgjdmJ2qGTMmHq,매우행복한사람,GOLD,4459235773,200,MID,1652,14,4,8,5,12,19199,0,1,21276,7536,3957,31,5,19489,11547,129,24,0,24,4,12,3,0.7407407407407407,0.25,14277,14223,8737,8719,7341,7006,8056,7572,9376,3692,7445,7617,7037,6796,8177,7957,11452,1130,9405,5750,10618,3095,12760,1729,13640,8188,10334,5136,10144,10001,8552,8579
A_jNxGDQddZubFCFGkO64RriBRVEDxC5VOJpGIUYjfNylWs,asewv,GOLD,4459235773,200,BOTTOM,1652,7,4,9,5,11,27016,3082,2,6562,7179,5432,15,49,15718,13756,202,20,4,905,0,5,4,0.7407407407407407,0.25,14147,14401,11348,6479,12844,2917,12778,3220,12127,2178,13703,4272,12360,2469,11260,1395,10357,1580,13629,4427,12464,2978,12736,2534,12883,2481,8389,7512,11224,1373,13518,3948
kWSy6b99h2I3fKFkF8EltliIZ2MVFzjZoxtwUqyCuHPzY6c,Cho sung moo,GOLD,4459235773,200,TOP,1652,12,4,1,2,10,11661,0,1,25344,2344,2300,18,28,19910,8303,126,0,0,200,4,9,3,0.4074074074074074,0.1,14486,14511,5934,10644,2594,12667,1986,12251,1157,11597,1828,11397,1427,11441,3459,13561,4241,13604,2451,12455,3982,12346,2214,12792,14340,14391,3564,13606,3494,13536,1132,10627
GqSw11CG_FQMD2dwjDHDZDmi8cuV0-INFy8wxwDkYWLPt5w,이름001,GOLD,4459235773,200,JUNGLE,1652,11,4,5,3,7,8660,0,1,11208,30367,6186,28,13,17116,10688,53,118,8,409,3,6,5,0.4444444444444444,0.15,14486,14291,7107,9769,5662,12587,11483,6595,3584,10230,10522,9156,10790,2625,10424,5180,7864,7735,12553,10821,11441,3588,8698,9835,4484,9278,10210,5367,7974,10074,1121,10719
ZwV1w1nCNsyQHXRl_H9KCwxyBtC6droGFHNmfiBq4OR2gIhvHF_5M5gf,롤어렵다앙,GOLD,4568852241,200,JUNGLE,1212,11,4,6,1,2,9034,0,1,6462,23173,5034,21,10,12042,9561,18,140,32,474,1,3,3,0.3076923076923077,0.07142857142857142,14277,14223,8068,8476,12001,6923,7799,10033,3089,8879,8606,6753,10447,9042,5007,10613,3711,10546,7811,7615,10678,5033,7444,11043,12069,11489,2424,8330,7348,9997,8488,3491
t8pR_7zicZ33Kcr_MTrHJsVuZH30MlbnVHrG985f21_Q,홍콩인인척해야지,GOLD,4568852241,200,SUPPORT,1212,14,4,6,5,8,11599,0,0,5018,2284,2169,20,21,9687,7355,28,6,0,40,0,8,6,0.5384615384615384,0.35714285714285715,14237,14579,10890,3630,12329,2730,11524,1886,13233,9022,8583,5541,10493,1271,10098,1180,12590,1711,7624,7804,10590,4652,5816,3670,8440,8035,6083,6461,9030,9522,6012,5738
2n2s6r4dlWf2vxb7I6KrRA_8z-kh43W5x_Hj2-ht8NUt,Sweaty Jungler,GOLD,4568852241,200,MID,1212,14,4,3,4,1,9098,0,1,8399,3515,2160,6,7,9741,6923,124,4,2,56,0,4,0,0.15384615384615385,0.2857142857142857,14486,14511,6311,10073,7327,7110,6665,7334,7450,7230,7552,7334,7781,8236,7736,8099,12609,12393,7692,8090,8260,7074,7694,7714,10250,5733,8103,1346,8356,1099,14340,14391
IV1shOW-8KHvcobOWqct0UJPv0toZzg1tk_2QNXKQDJ49Ow,별사탕 조이,GOLD,4568852241,200,TOP,1212,12,4,4,0,8,13661,0,0,14244,4825,4825,10,23,6640,9198,137,4,4,386,2,6,0,0.46153846153846156,0,14486,14291,4424,14006,3385,13343,3977,13671,3218,8988,1812,13032,3949,13673,1748,11388,1040,10619,6834,6744,1431,11369,2013,12526,2042,12401,923,10619,7486,10147,5866,5813
PBjIQoVrSmVdDn1_sPl1D0GSM1LL78oG2c6wkelAF1IA60bXFQQs91Wm,말대꾸하지마S,GOLD,4568852241,200,BOTTOM,1212,7,4,7,4,5,17856,993,2,4509,9258,9258,6,0,12401,10268,147,0,0,0,0,3,1,0.46153846153846156,0.2857142857142857,14147,14401,11421,6147,12517,2493,11853,1513,13831,9585,12948,3277,10817,1469,10699,1417,12883,2984,12755,2556,8786,1265,7914,1347,8565,8049,5852,5897,9220,9682,7303,5209
HqmN_4uTV2bQ9bovoXGFd1wF5Spwi1J82uSxHwmudgsf,zl존이렐리아킹,GOLD,4552356370,100,MID,2040,4,14,15,9,8,35726,0,1,55973,14786,7687,20,17,40223,20193,276,23,5,276,1,10,2,0.6052631578947368,0.225,351,293,5909,5554,7229,7361,7179,6912,7463,7776,1750,1329,7170,7413,8213,7776,6273,6760,8625,8479,4018,9440,4266,3847,7093,7460,8147,6469,5069,4610,3624,3092
9vohsayru0A8CG32Oq8EmnMJg3RaRx7NLOPPg_puER97,덮 법,GOLD,4552356370,100,SUPPORT,2040,4,14,6,7,10,16935,0,1,20084,6403,2313,57,21,26034,10974,52,5,2,59,6,25,12,0.42105263157894735,0.175,311,649,8157,3515,12218,1963,11576,1406,12372,2519,11508,1688,6680,777,13887,4225,12736,2527,13533,2618,12201,2066,10504,1274,11625,3646,10623,4668,10859,1553,13337,3377
HZLp-2tLzKpUTAbX2JI6BuSb5WmE9uS6-Yi_58aSEVcn_a0,쌈 법,GOLD,4552356370,100,BOTTOM,2040,7,4,4,7,16,23452,5260,2,11090,10692,3836,34,26,18004,12714,182,8,0,158,3,10,5,0.5263157894736842,0.175,221,471,7592,3379,12550,2011,11534,1521,12618,3151,11153,1758,4335,719,13883,3926,12222,2748,12412,2914,12423,2112,11056,1603,11870,3304,9716,2484,10328,1313,13404,2751
ZfkLPF0HZFBJrv-HGvHjQ9ozxFn9IXzN9Uuy2HrJ-rVcPjE,팀운스래기,GOLD,4552356370,100,TOP,2040,12,4,0,9,9,11268,0,1,17806,8744,3746,25,26,17170,12864,248,14,1,343,3,13,0,0.23684210526315788,0.225,560,581,1217,10379,1472,11817,1569,12066,2440,12522,3627,13684,2701,12682,3712,13692,1259,10027,1238,11399,2024,11770,1487,11724,1917,11955,1185,11491,1466,7860,4129,7054
eVSZBimSDKCoyATnkJr6sF14G7K9UN5I2cjMlnqOTpGjjdo,민초먹는쌈무,GOLD,4552356370,100,JUNGLE,2040,4,11,13,8,10,25575,0,1,43934,26053,2678,30,29,39081,14525,29,135,4,552,9,18,3,0.6052631578947368,0.2,560,361,7846,3630,3762,6377,7132,5198,8524,6825,2696,5139,6050,12440,7620,3578,7168,5290,3481,9386,1010,10860,8210,2245,13422,3340,9762,6277,1168,697,2783,6440
8CmI-gMAzTtfgbqfhw78ZMH6WW0xQGgu_9EwwXmwZA25,Tudon,GOLD,4561649218,100,TOP,1541,4,12,7,0,4,14102,0,1,6474,9394,8787,25,18,9207,12982,218,4,4,44,1,8,3,0.44,0,560,581,4267,9259,1731,11990,1330,10711,1255,10863,1169,10587,1342,10364,3741,13686,1841,11917,1582,11106,963,5766,3471,13629,3943,13776,3364,13377,394,461,9263,5680
5BAU_ueR6-L2x49VHaDJ_eGoemEClkJ6OokjHCAglMw,게 구 맨,GOLD,4561649218,100,MID,1541,1,4,8,3,4,20157,0,1,19875,12770,6033,14,6,15721,11451,142,17,1,38,1,8,2,0.48,0.2,351,293,4948,7843,6983,7081,7284,7317,7907,7490,7788,7952,6981,6998,2733,2927,452,496,8426,7558,7401,7428,8725,6670,4317,10058,4715,4209,6957,7448,1935,4610
X5i3J_kzOIcNCiwySAXte_w0SBboerij6bKGwgLNueJ07PY,청춘FC,GOLD,4561649218,100,BOTTOM,1541,4,7,3,6,6,11661,1276,2,5263,18010,5870,17,6,12732,10584,188,21,4,118,2,10,0,0.36,0.4,221,471,8145,2464,10703,1349,3639,854,10874,1403,11042,1452,12520,2807,11892,2069,12804,3053,12332,1830,3667,811,9130,1027,11226,1833,8985,2280,13514,3806,1251,6566
_Xk2qMQn4wCWCBsttjhPsi8znLWP8nOQMTzEZ_4ybBGa7bc,초코칩1개,GOLD,4561649218,100,JUNGLE,1541,11,4,5,2,4,8237,0,1,17980,38803,2881,12,11,26968,10910,27,150,3,267,2,3,1,0.36,0.13333333333333333,560,361,5218,9106,8129,2344,2969,8323,8568,5689,3614,6742,11614,3948,7733,2543,2351,8323,1809,11724,2378,8320,8071,2379,11601,1532,6914,5364,6886,7946,9790,4586
EmdtOAov51lL7J7Sp3FRXdku1nCP7YPjooNsze0bAGHkvlQTl4Lm_CjU,밍이처럼,GOLD,4561649218,100,SUPPORT,1541,14,4,2,4,11,4528,1352,3,11910,2214,145,56,33,11598,7106,34,0,0,77,4,26,7,0.52,0.26666666666666666,311,649,10317,2814,11257,1625,10221,1275,11636,1369,11479,1307,10880,1560,11870,1672,12013,3625,12449,1758,10435,1197,10048,5709,11454,1582,11674,3846,6547,6663,827,4163
1vz8bOwMdp5kXl4IJHpM-E1kOqR-EDv28ZhjEjlT7Jug,이천일류,GOLD,4561649218,200,MID,1541,4,14,6,4,0,13076,0,1,6640,2926,0,9,30,13581,9154,153,9,0,122,1,3,2,0.4,0.16,14277,14223,8793,8708,7912,7638,7934,7843,7733,7515,14340,14391,7324,7176,10805,7480,7334,7513,8763,7705,7775,7542,8192,8308,11318,3427,8881,7428,7777,6535,10008,8756
zBjtMOUOXSExnMxRfFWMNy-1nYt3Xx0aW_tvt6NcXlga,Hiorder,GOLD,4561649218,200,BOTTOM,1541,1,4,5,4,5,11967,0,1,7090,2263,1511,13,9,11950,10359,201,0,0,22,1,5,3,0.6666666666666666,0.16,14147,14401,11981,7076,11593,1446,10931,1861,11806,2096,12112,2180,14297,14166,13312,3017,13263,3586,12808,2848,12965,2264,13884,10278,12203,2045,13218,3830,10233,5151,13210,5088
