account_id,summoner_name,tier,match_id,queue,team,position,playtime,spell1,spell2,kills,deaths,assists,totalDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,goldEarned,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,visionWardsBoughtInGame,wardsPlaced,wardsKilled,killsRatio,deathsRatio,xcor_0,ycor_0,xcor_1,ycor_1,xcor_2,ycor_2,xcor_3,ycor_3,xcor_4,ycor_4,xcor_5,ycor_5,xcor_6,ycor_6,xcor_7,ycor_7,xcor_8,ycor_8,xcor_9,ycor_9,xcor_10,ycor_10,xcor_11,ycor_11,xcor_12,ycor_12,xcor_13,ycor_13,xcor_14,ycor_14,xcor_15,ycor_15
TiURxQ6OAROx8XYO85xSuMzmf5S0-lf84vy4mvhJX5ij970,쉐린이,DIAMOND,4567527790,420,200,SUPPORT,1398,4,14,3,0,13,7604,3158,5,14369,4157,1447,59,16,14125,7947,39,0,0,66,6,22,12,0.5925925925925926,0,14237,14579,9732,6402,12869,2300,13366,3759,13665,3803,13576,2790,13722,3881,13335,3936,13793,3991,10971,4390,12841,1789,10197,920,13470,2363,12500,1368,10657,1175,11781,5847
nJpPjqS5yX_oDdZhcaWpvzZI6Wvrd1Nq7iygPLZm-YfC,이준하 발닦개,DIAMOND,4567527790,420,200,JUNGLE,1398,11,4,3,5,8,9932,0,1,15631,12199,849,28,8,16510,7738,10,96,9,79,2,3,3,0.4074074074074074,0.3333333333333333,14486,14291,5974,9856,12036,6953,14084,14308,6139,10257,7513,8858,13918,14056,2350,8745,6364,8446,10692,4664,10988,3295,11694,6934,5036,9594,5778,5818,9063,2098,9946,7408
uN8tESUfqBbNcipQ87VY3N0mj9DiERxBKLgQFK30P2zHuQo,너는 나의 dolce,DIAMOND,4567527790,420,200,MID,1398,14,4,10,1,3,16963,0,1,10338,9824,3226,22,22,13056,12108,175,30,10,230,2,7,3,0.48148148148148145,0.06666666666666667,14277,14223,8930,9076,7454,7982,7684,7147,7539,8322,7613,7366,13064,4424,7850,7468,8546,8600,13807,13601,8713,1394,7236,9518,7241,8607,6979,6269,9243,8876,7218,9053
Oxeil8BPZifBLSCPBRfpYhXWlkpqoud1AjG1NRhYGJtgKOA,SupaCool,DIAMOND,4555730343,420,100,BOTTOM,1714,4,7,5,10,9,22483,2003,3,8551,2093,1637,26,54,21737,10971,168,10,0,673,2,11,3,0.5185185185185185,0.19230769230769232,221,471,7090,3034,12517,2268,9149,1719,10984,1651,13210,2224,5608,987,11598,1643,10999,1632,11042,4529,10343,1224,12982,3249,12652,2868,4603,809,10787,2438,8319,5754
qSEb5kkAfxQxnQVSIpgXVY8dbI6bNKne6fQTaZQ-Z73L,ACN7,DIAMOND,4555730343,420,100,SUPPORT,1714,14,4,1,11,11,7676,754,5,23292,198,0,54,41,25011,7010,33,0,0,134,2,27,7,0.4444444444444444,0.21153846153846154,311,649,7079,4192,12398,2184,12228,2198,1411,1253,12888,2453,11424,1940,2393,1738,12734,1463,11094,4559,9959,2529,10994,5530,394,461,10699,974,5571,8711,394,461
N4WVFyxz0CwKEIPTSmexIswq3QTMDldxPBg66a_jHN8e_H-kmhLlpXOM,miyasako,DIAMOND,4555730343,420,100,TOP,1714,12,4,18,7,3,33253,0,1,10168,6189,4305,17,11,19242,16752,214,0,0,150,1,10,0,0.7777777777777778,0.1346153846153846,560,581,3027,10963,2954,12804,2997,12799,394,461,2412,12707,1007,11289,1978,11704,1329,9623,3969,13411,615,3266,784,10253,4266,13684,6749,13291,1235,6646,5765,13223
xloUeuSRlYc-RzC1I6TrgeHms23bH1X4bIu0jmzqyFus0u8,skt t1 curz,DIAMOND,4555730343,420,100,MID,1714,4,12,1,12,7,12655,3212,2,15894,113,113,17,19,25779,8467,128,0,0,160,2,10,2,0.2962962962962963,0.23076923076923078,351,293,6872,6910,6328,6915,7126,7094,6671,6918,7171,7424,5020,7865,6526,6551,7571,7056,8511,5508,3361,2894,7900,5680,5649,6022,6696,8338,5795,10644,5651,5269
OlPADmghD7cstQdU3oNBlwDmrkBU_TyyHvYXkwuLSPdkEFM,지혜야 보고싶어,DIAMOND,4555730343,420,100,JUNGLE,1714,11,4,2,12,7,9701,0,1,15891,18362,0,25,5,30791,7428,23,80,0,157,6,6,2,0.3333333333333333,0.23076923076923078,560,361,6358,8565,8232,2331,3384,6899,1949,9632,12730,2436,660,735,3196,9231,8822,2410,9610,4269,4942,6127,3645,7721,8880,3755,4254,4798,4838,8619,4461,3960
5Ul_P9_pXWCJnd6nB-VRLrH1dbFvjsK4hA0rVC6fGEVeWkGYWQxzqS4S,Kledr,DIAMOND,4555730343,420,200,TOP,1714,12,4,1,13,15,12553,0,1,29667,4733,2116,26,20,32500,7984,80,0,0,102,5,14,1,0.3076923076923077,0.48148148148148145,14486,14511,11679,13511,3502,13441,3616,13576,14340,14391,3555,13366,1496,11728,3019,11044,3108,12738,4610,12594,2232,13201,1064,9441,14340,14391,8182,12406,8146,10363,13191,14086
B6jBNFDyEsYslxNTMSTlSElQgYJEmP7jyr8IMRDxZUH_14KO3iH6Ljg7,Sadoy,DIAMOND,4555730343,420,200,SUPPORT,1714,14,4,4,5,20,8906,4882,8,23546,1814,476,63,39,20640,9460,36,8,0,132,11,24,5,0.46153846153846156,0.18518518518518517,14237,14579,9772,6408,13370,2533,13079,2574,13916,8791,12532,2569,13435,3730,7470,7370,11768,5522,13459,4742,14345,14339,9753,5821,11390,6104,7841,5183,9930,10904,5874,5417
el841RioYlnXueqOswDstF-iLb20PhxqowT8PVQphkIe,16oz,DIAMOND,4555730343,420,200,BOTTOM,1714,1,4,15,3,9,31333,0,1,17195,15170,6320,46,9,17799,15427,209,21,12,243,3,11,1,0.46153846153846156,0.1111111111111111,14147,14401,11040,5413,12700,2966,13120,2527,13856,8400,14340,14391,13104,3670,13514,6844,13160,2824,13358,4287,13351,2472,13850,4321,13313,3986,11085,1456,13614,6468,6451,4880
DMZWofakBx18Pge7NqBoIbnFO6h3RaUG9whmxC5f7QPV,운경신동,DIAMOND,4555730343,420,200,MID,1714,4,14,13,3,21,33633,4132,7,7565,14420,9466,27,42,17665,14838,168,12,4,150,4,8,5,0.6538461538461539,0.1111111111111111,14277,14223,8906,8799,7337,6311,7654,7869,5985,8376,8486,7559,7342,7796,7426,7883,8631,8150,9640,5715,7671,7551,11751,11485,7929,7306,6678,7510,6589,11352,6054,5918
UvcDTI8t6Q_RfMpwj_TKurjrsi1WjjVfms1UjP_TwmO1RaI,매스터 이,DIAMOND,4555730343,420,200,JUNGLE,1714,11,4,19,3,6,16610,0,1,24754,32355,8866,20,15,29036,16942,66,158,16,227,0,4,3,0.4807692307692308,0.1111111111111111,14486,14291,9905,6481,12072,6866,7026,11261,4005,10341,12544,3227,10677,8835,3734,12867,11448,6859,10519,5583,7078,11123,3415,7816,11290,5611,8711,10439,6948,9951,8779,6446
FQrnzVZNllTostXWb11Bq80xJBTviZZlG0oJIAsRvr-QOLU,안예돌돌,DIAMOND,4531310714,420,100,MID,1526,14,4,3,5,6,14574,0,1,8580,1694,0,27,2,18300,9805,163,0,0,26,4,9,5,0.5294117647058824,0.1724137931034483,351,293,6081,5899,6791,7396,7129,7480,6641,6645,7088,7074,6489,6854,6919,6915,10172,5502,6474,6749,8394,5251,7256,7407,8679,5043,4465,4336,6018,7298,6806,6347
qVza2jMs23kRFNn1q4Wy4btDhYD5PxGnW-svRP917ieJwto,망치겸둥,DIAMOND,4531310714,420,100,TOP,1526,12,4,1,7,4,7991,0,1,20577,1412,557,6,17,19947,7072,125,9,0,314,4,3,0,0.29411764705882354,0.2413793103448276,560,581,4943,8442,1842,12314,1412,11862,394,461,1293,10537,2692,12388,926,10842,1274,11450,1654,11945,1363,8506,1962,11689,2824,11206,1188,10525,1205,10122,6897,6756
Kj-SYxqr0JC0ZtEpoOhlIfIJYI1Y-PhdTHgL813u28Vq,놀기싫은 호빵,DIAMOND,4531310714,420,100,BOTTOM,1526,1,4,9,5,3,25095,0,1,6417,6826,3609,34,13,14824,11472,179,11,0,28,5,13,7,0.7058823529411765,0.1724137931034483,221,471,10246,2901,11799,1982,11765,1714,13548,4086,12999,3143,11883,1966,11986,2193,11069,4692,10127,1241,12808,2640,1979,726,11094,4475,2095,774,13238,4637,8524,6268
ZWJLpx__zdYHW1fRUO3FR2Se2CC1W5NvBW6B39b3E0j7138,lIllIlIlIIllIlI,DIAMOND,4531310714,420,100,SUPPORT,1526,7,4,1,5,10,3237,11422,5,6615,409,409,40,26,10224,6087,23,0,0,87,6,20,3,0.6470588235294118,0.1724137931034483,311,649,8122,3508,11821,1924,11761,1870,13388,3737,13444,3188,11947,2064,12008,1973,11029,4975,9619,1259,12866,2321,3256,882,11363,4887,678,505,12889,5225,8320,6228
Cndgz18yJlBztwes78kBs6zMR3NyVEq7iI6CaWtBnHjd,윤 림,DIAMOND,4531310714,420,100,JUNGLE,1526,11,4,3,7,6,7838,21710,4,20495,5273,0,16,33,30026,7526,25,93,4,370,0,2,4,0.5294117647058824,0.2413793103448276,560,361,6947,5443,7500,3826,12010,2738,9627,5595,7188,7028,3523,9823,8610,4466,9214,5674,5446,1683,13433,2753,7759,5799,8750,5640,8471,2475,13348,5345,7698,8348
qKpU2Nbn54qiFJsVoGD7tVsNROGYnNf4Y46LYgkr0bhse-g,페르우스,DIAMOND,4531310714,420,200,TOP,1526,6,4,7,3,3,14189,0,1,16445,14984,13913,28,17,19137,12253,192,4,0,96,5,8,3,0.3448275862068966,0.17647058823529413,14486,14511,9900,6900,2380,12700,1758,11873,13111,14289,3456,13214,3307,13213,1258,12474,8716,13705,2756,12864,2116,11675,2371,12263,7624,13594,1211,12131,2473,11651,7351,6975
VVz98no1IoULo6dufIX7KoKz7ONN7Udj6J40Rd3UHS57kZ0,내 바나나 맞워요,DIAMOND,4531310714,420,200,SUPPORT,1526,14,4,3,6,18,13991,10915,5,7470,3655,1059,61,15,11684,7983,17,0,0,21,7,30,9,0.7241379310344828,0.35294117647058826,14237,14579,11410,5931,12932,2119,12309,1337,13498,7189,13171,4497,13527,2661,13013,3334,9985,6491,7228,8861,13452,2469,11019,4365,11125,5571,13056,2666,13390,5270,8154,7197
3o1xi590VjXRExcspSa6gVGjDjyn5KPozs7ca__0ND9AXRM,악의작은걸작베가,DIAMOND,4531310714,420,200,MID,1526,14,4,9,2,4,15424,5222,2,5957,8478,3546,20,22,12541,11433,175,0,0,49,3,11,4,0.4482758620689655,0.11764705882352941,14277,14223,9413,7262,7747,7339,8393,7849,8370,8528,7159,7188,7333,7178,8849,7671,10048,6170,8545,7949,9871,6474,8320,8352,9742,5726,7285,7472,6546,9574,7670,7809
gqWQdufTq6Q6Og0faxVKeEFpoBXl794CFkefKf82eMNZfqTzJipsu-Tz,길잃은 빡빡이,DIAMOND,4531310714,420,200,BOTTOM,1526,7,4,1,3,13,15071,1485,3,7403,10384,3276,14,35,9437,8977,156,4,4,537,0,7,2,0.4827586206896552,0.17647058823529413,14147,14401,10128,7078,12783,2602,12628,2021,14065,4565,13600,4500,12970,3210,13146,3017,13972,11847,11663,1739,13362,3598,14368,14466,13418,4522,13621,2727,13786,6118,8063,7171
_s3Fjh6CMGtWHTWdd2881mky9sWu7wB335l9_IGowOXtdU9jSROfgwVM,전생했더니 언랭이었던 건에대해,DIAMOND,4531310714,420,200,JUNGLE,1526,11,4,9,3,10,15229,0,1,28742,30424,190,10,15,33664,12947,17,169,9,300,1,3,1,0.6551724137931034,0.17647058823529413,14486,14291,10025,6792,12068,6918,6249,12063,3674,9450,7263,7020,12689,5956,9520,5680,9422,5883,6374,9443,11665,7618,13262,12453,9850,4594,9203,9533,6086,11519,7869,6849
T0c7WBXHCBtywpV9XKMlni6rFXV0o7Iz57JL73qOrTP2wohowrkNYsTi,쓰로잉전문임,DIAMOND,4551576638,420,100,SUPPORT,1378,14,4,4,5,18,5059,1119,3,12630,2110,1553,41,28,14239,8136,26,0,0,73,7,20,3,0.6111111111111112,0.20833333333333334,311,649,10228,2914,12409,2814,13761,3938,8407,1488,12427,2875,9190,1045,11744,1265,11569,1322,12578,2440,9619,1077,13663,3836,5116,3209,13544,4420,5704,7548,7424,3615
xCp64ME0KPe-EbtZppWd33yLo2iDVoRkVvNjkPmwZllx,심각하잖아,DIAMOND,4551576638,420,100,TOP,1378,6,4,4,5,6,12229,0,1,8392,6138,3214,15,16,19290,8779,140,8,4,99,1,5,4,0.2777777777777778,0.20833333333333334,560,581,1268,10133,2333,13411,3064,13373,2112,12481,3213,13253,990,5786,2600,13103,1121,7189,4036,11579,3747,11588,1217,11424,6566,7680,1489,12996,3863,9556,5153,9133
j1U4oOr27feK7RVcjuXROBhM9BDzs7Q73UKIFTboWbsc,개 땟 끼,DIAMOND,4551576638,420,100,BOTTOM,1378,7,4,9,4,10,18543,4068,2,5491,16698,2168,18,41,16329,12197,153,20,0,669,0,6,5,0.5277777777777778,0.16666666666666666,221,471,7088,3107,12222,2736,13664,3796,6546,1619,12316,3046,5482,915,10104,1153,11004,1570,12352,2501,10073,1265,13345,3800,12946,5302,13464,4207,7096,7456,6828,6922
3v9gFY5Id8MLHfMp55EV9gp2548L_ovM1xpBNOaBnuPniVQ,어느한겨울밤,DIAMOND,4551576638,420,100,MID,1378,4,14,8,5,8,16572,0,1,9101,1629,1536,11,19,15964,10085,154,4,0,113,4,4,3,0.4444444444444444,0.20833333333333334,351,293,5832,6116,7361,7122,8186,7040,3784,3248,13569,3740,8659,5216,9406,6231,6559,6956,7689,8170,7316,7633,7279,7847,9167,5902,5354,4891,7979,7242,8358,5297
opYxEnXoZAu_R8B3w0omoDZpimm72JVEhfal9cPnDFL1dYk6N4wpBTqQ,Yasuicdie,DIAMOND,4551576638,420,100,JUNGLE,1378,11,4,11,5,8,16632,0,1,12296,6206,761,15,17,29103,10819,27,87,9,325,4,7,1,0.5277777777777778,0.20833333333333334,560,361,662,285,7179,4986,4254,9465,4480,11703,11128,4207,2327,8446,10200,2991,7351,3756,11416,5802,6016,7298,6639,1420,13797,4252,13273,4724,2686,5505,2368,1415
KXr_6oiwZgwoKvhxhdb01BL7XGToJidAxoqXcYvl-BLowexsOFhYdwTc,무빙 좀 하네요,DIAMOND,4571791915,420,100,MID,1377,21,4,5,5,4,14036,3646,6,6482,9930,3241,18,18,13220,9539,152,8,4,61,4,8,1,0.36,0.35714285714285715,351,293,6272,6131,7597,7789,7599,7740,2173,3482,7436,7599,7004,6771,7841,7276,3193,2620,6507,8354,6127,5941,8330,6194,8574,6630,4875,7126,1397,2031,7648,7114
KwWAlZpslPWQikCaNCgVOnVlaaqj4yWSqN4qwctSMdur,너프디스,DIAMOND,4571791915,420,100,BOTTOM,1377,4,7,1,2,7,5468,1768,3,4422,17629,6807,19,8,9470,9455,166,11,3,55,3,9,7,0.32,0.14285714285714285,221,471,10322,3258,12430,2290,13349,3988,13300,3251,10829,1476,6120,1237,11135,1973,12504,2657,11715,2060,13299,2588,11022,1905,7003,1275,13618,4082,394,461,13335,3907
YzW81kIRO5FsDl7yHhrEo9lnmvpHWvYnAfYojy5CeVbL,필령이,DIAMOND,4571791915,420,100,SUPPORT,1377,4,14,1,3,7,2289,3988,5,10402,612,0,45,21,9812,6063,30,0,0,39,4,20,5,0.32,0.21428571428571427,311,649,8841,2472,12957,2466,13399,3796,12906,3348,6186,970,9067,3910,12195,1352,13122,3282,11894,2141,12829,2874,10226,2404,1452,798,12877,7134,8570,5457,1223,2055
t94DC9lpvXXq0w7N5PjTciq15bhsH8pirVNtKCvyHGqdqU4,일반만돌리는사람,DIAMOND,4571791915,420,100,TOP,1377,12,4,0,2,4,10244,0,1,15834,7053,2014,11,36,18121,7406,149,0,0,365,0,6,2,0.16,0.14285714285714285,560,581,4788,5667,1991,12484,1264,10423,1597,12035,3107,12034,2353,12348,1252,10782,1598,10601,1139,10795,4070,13774,13635,2894,1674,6845,2996,11029,1233,12068,1480,11411
VtQ8kdh1wD25EB26D-AIU95idr4dZ3WRI3SRTXzM6GcsiIA,비단화,DIAMOND,4571791915,420,100,JUNGLE,1377,11,14,18,2,1,19004,0,1,8678,17400,3580,15,17,17718,14002,30,125,16,660,1,2,5,0.76,0.14285714285714285,560,361,8284,3546,8296,2583,3942,7897,3221,8914,9813,2455,619,595,7899,5396,9970,5269,8167,2446,2536,8153,7550,1352,14071,4403,5620,6305,4708,1595,13588,2269
KE-YgGPKA5rShxYctbCr-gw8mjTCXSPmnuyDHhyGmZp0IWY,MINT 77 LOVE,DIAMOND,4571791915,420,200,MID,1377,4,14,4,8,4,11739,0,1,6079,1003,1003,11,4,14934,8109,141,4,0,57,3,5,0,0.5714285714285714,0.32,14277,14223,6721,9034,8272,8320,8576,8275,10666,11306,8140,8323,8996,9160,8045,8016,8336,8751,8726,7864,8342,13505,8221,6875,9745,10299,4778,7722,8139,8279,9252,8949
e3wtgxHdhmQhD1fkHV3SQxlymVjYlnoF5yBbz170UkFP,덤벼라 국밥아,DIAMOND,4571791915,420,200,TOP,1377,4,12,3,3,0,8720,0,1,9699,7847,1929,14,3,14908,8504,179,8,0,23,2,8,0,0.21428571428571427,0.12,14486,14511,9982,6712,2433,12363,2416,11705,2435,12008,3610,13428,2402,12228,2301,11794,3395,8453,1621,10901,7073,7015,14340,14391,13541,14289,3674,10254,3156,12798,1768,11770
xySdFaw6EOXD9NUkxHIFQJxo8nINrvk2pPbRWw989Kgm,eyeegs,DIAMOND,4571791915,420,200,BOTTOM,1377,7,4,2,4,4,10149,1221,2,5418,0,0,12,0,9775,8206,157,0,0,90,1,7,3,0.42857142857142855,0.16,14147,14401,9946,6612,13218,3120,13741,4697,13882,4340,12028,1863,13755,3383,12379,2450,13161,3387,13902,8567,13309,3771,13366,3233,13657,6331,14020,5751,13150,6960,13712,6003
obJXCZuooH1tjob-tdstQRVwosswzFmNdRD7BOu1S4Ya,적색인간,DIAMOND,4571791915,420,200,SUPPORT,1377,4,14,3,5,4,5472,0,1,5553,0,0,61,13,12423,6019,13,5,0,82,8,28,7,0.5,0.2,14237,14579,13157,7219,13477,2603,13328,4787,13399,4298,12148,1325,10617,5333,11836,3817,11661,4080,13381,3267,8617,4802,9495,2438,14106,4600,4738,6608,9127,5557,13550,2173
5wlmTTkxrPvn9wegGsF6ROPO-Q9Xsk_AcUT-6qmkegaG,heeba,DIAMOND,4571791915,420,200,JUNGLE,1377,4,11,2,5,6,10092,8618,5,7628,16283,0,17,8,18834,8043,9,113,27,237,2,6,3,0.5714285714285714,0.2,14486,14291,4876,8295,11951,7343,6253,12576,3960,9374,8946,5614,5505,12290,13422,12571,12183,9350,9421,13201,10016,4828,13594,2990,8696,10686,4721,7218,11275,8343,3876,9991
4zsVM5wS85C-gQrCdB9_NXTtmitp01mQ1u5bESOaqecyterTqGd9PKuY,맑 고 투명 하 다,DIAMOND,4575809410,420,100,MID,1354,3,4,3,7,1,11092,0,1,4776,13190,7372,21,2,13413,9947,177,8,0,16,1,7,6,0.2,0.2916666666666667,351,293,5551,7528,6935,7292,8059,8171,7059,8808,6579,6546,6631,6597,8500,6047,7161,7698,6600,7064,6763,7167,7082,7157,7517,8438,6931,7126,6920,6209,4090,13536
YZyc2wmL9hDNeHxL8z9LVsAOMEFEKuHALxc5yrzCB6O0OxY,팀운진짜너무좋다,DIAMOND,4575809410,420,100,TOP,1354,12,4,7,5,2,17547,0,1,7586,1759,1759,11,3,16584,9968,149,0,0,62,0,6,1,0.45,0.20833333333333334,560,581,1609,10027,2169,12495,1693,11728,2657,12710,3968,11588,4033,13468,1780,12387,1268,10495,2270,11791,2665,12375,1496,10780,2374,12687,3630,13826,2921,7861,6211,6131
vSv_p7TJx-Jk7vfDOnMl9rvdFEvfZ_f8NNfKOfCmsxD9lqA,이별 인사,DIAMOND,4575809410,420,100,JUNGLE,1354,11,4,3,3,5,7247,0,1,6761,26693,2860,18,13,13962,10429,26,133,16,455,3,4,2,0.4,0.125,560,361,3577,8186,5406,10607,5891,12658,5875,8637,8898,2306,6028,9133,5377,8910,7066,9563,8060,2296,7346,3237,2578,8423,5244,9280,3497,9791,6776,6204,6617,7156
T2zzusPzR4AfHeEH6N6ubXMdHe1Aalsda7xSuB5K8qNqeR-dtmUYidh6,채금2년,DIAMOND,4575809410,420,100,SUPPORT,1354,3,4,2,4,7,4644,6240,5,10516,4817,3406,32,19,13199,7120,33,0,0,101,4,17,3,0.45,0.16666666666666666,311,649,10456,3006,10762,3246,11393,1081,12129,1562,12219,2896,13018,2336,11359,4138,6700,990,12322,1755,11615,3212,12010,1389,13500,2765,10809,3610,12828,2940,11614,1852
qYji93CmbUwTqxmW1jeV5xrOcuQKfHehpQu6s0yBqnbLWLo,마스터이할래,DIAMOND,4575809410,420,100,BOTTOM,1354,4,14,5,5,4,9686,0,1,8811,14676,9266,8,1,14099,10562,168,4,0,11,1,4,1,0.45,0.20833333333333334,221,471,130,401,12093,3465,10925,1507,11882,1550,12501,2828,10806,898,12344,2556,5369,802,12322,1834,12102,2265,9661,1258,14116,4430,11765,2179,12703,2803,9313,1586
oOVbhGfpVcfcX5_X_YgHRNCNWmdfql9KMFt6jbR0egNwvtA,매콤한 칼부림,DIAMOND,4575809410,420,200,TOP,1354,14,4,7,5,1,11234,0,1,19133,8408,5411,13,26,19871,9911,140,10,0,66,2,6,2,0.3333333333333333,0.25,14486,14511,9493,8862,2668,12816,2189,12026,2984,12813,4237,13391,4175,14059,1980,12565,1688,11815,2540,12559,3578,13444,1584,10152,5709,13381,2202,12226,2089,11852,7210,8661
K-kI--VFsMXiIN5YjwokkjLWIbISaj06pS4BrrZA1N4,uSiB,DIAMOND,4575809410,420,200,JUNGLE,1354,4,11,11,3,8,19549,0,1,8181,8473,463,15,12,17726,10684,45,110,20,134,10,8,0,0.7916666666666666,0.15,14486,14291,11772,5808,11459,3424,8459,10015,8494,6852,8226,10244,11528,1348,11564,6862,10124,4833,11197,12789,4710,7458,11410,7503,7848,7588,11003,4024,7660,5206,7867,7429
wOjzM1WOaeAGbuDH67gTUN6tJO9pudm32Y9ihrKUDWr4,자대얼굴,DIAMOND,4575809410,420,200,MID,1354,4,14,3,4,5,9751,0,1,5102,1310,1073,23,4,11331,7916,127,0,0,59,5,13,5,0.3333333333333333,0.2,14277,14223,11855,5875,8215,7646,8694,8320,14323,14379,9461,5707,10691,4542,9760,6314,7545,7504,9569,9278,7725,7759,7629,5167,8760,8098,7732,7900,6982,6984,7697,7220
qvEd2C3VeHWUKnHTy8wLFOcWXVPW1eFrkn7_PM3A5bDE0K4,kesh1 fan,DIAMOND,4575809410,420,200,BOTTOM,1354,3,4,0,5,4,4256,0,1,7222,1961,196,17,15,10207,6727,138,8,0,92,1,8,3,0.16666666666666666,0.25,14147,14401,14589,14454,11967,3751,11681,1899,12206,2457,13302,3341,14340,14391,13326,3384,10671,4581,13651,4149,10419,5029,14081,14065,14068,9799,10770,3564,13295,4322,10599,4536
aNHpl6CrVYfY_YPeOiRptnjFbxlrlkG0hsgllZ_UtEOXa84,잠깐은우야,DIAMOND,4575809410,420,200,SUPPORT,1354,14,4,3,3,5,4642,466,4,10498,823,0,37,27,6452,5771,22,0,0,149,5,25,0,0.3333333333333333,0.15,14237,14579,11728,5897,11600,3232,12314,2250,12822,2387,13534,3557,12863,2212,13139,4228,9600,5530,13555,4476,9537,5608,13342,2517,14086,4404,11083,3638,7455,4836,9199,5424
XAhbcNYJMDDikxD8mdECh06rVlIeEZSus6wjY3o8mxZKx-QEBpJ42MPL,Dont type to me ,DIAMOND,4543070199,420,200,TOP,1214,4,12,2,7,1,4197,0,1,7469,997,803,9,3,12483,6007,101,0,0,66,1,5,1,0.2727272727272727,0.25,14486,14511,3608,13871,2971,12132,2312,11990,2348,12237,4296,13437,3237,12813,2926,12980,2792,11921,1658,12255,10191,14125,7890,13843,4256,13655,4413,13479,3742,10393,14340,14391
_s3Fjh6CMGtWHTWdd2881mky9sWu7wB335l9_IGowOXtdU9jSROfgwVM,전생했더니 언랭이었던 건에대해,DIAMOND,4543070199,420,200,MID,1214,12,4,1,5,4,10766,0,1,11208,2365,0,9,10,21374,5956,110,0,0,130,1,5,2,0.45454545454545453,0.17857142857142858,14277,14223,9941,6997,5409,8555,7920,8073,7787,7460,8074,7834,8038,8308,7687,7678,7626,7179,8653,8324,8485,8926,10873,3623,7823,7811,14340,14391,8874,8880,9702,9312
d8YSgNRAkkfnv4KVW_IOEYzV8gM7Jmvy_Ee6eIhuY09s6PY,다딱이토막살해,DIAMOND,4543070199,420,200,JUNGLE,1214,11,4,6,7,3,7908,0,1,9326,964,300,11,7,20407,7743,17,65,16,179,2,4,1,0.8181818181818182,0.25,14486,14291,3739,6711,3264,9219,7059,11331,3613,6606,3726,13349,14018,13809,13172,11919,11240,1179,3548,8099,6701,10029,11044,3883,9488,4263,12398,5969,7982,8527,6118,7360
H-zLrc_jl1ewbcVJjqKFLSpg9VgzvfYzx9CB8bX2BkK5_EQ,유미하면오픈함,DIAMOND,4543070199,420,200,BOTTOM,1214,1,4,2,4,2,10072,0,1,4365,1790,1016,9,0,11407,7248,165,4,0,0,2,7,0,0.36363636363636365,0.14285714285714285,14147,14401,10122,7075,13371,3239,13038,3453,13257,3395,12775,2826,13930,10133,12265,2154,11032,1159,13153,4079,13557,3515,12292,2251,14318,14073,13211,3536,10795,11305,13482,4309
cpfQy0lAt5JOuau_0PH23LA4nHiQcNYvNyfcz8TUFBKi5Bs,원준님,DIAMOND,4543070199,420,200,SUPPORT,1214,4,7,0,5,4,1810,917,4,4344,395,395,30,16,8816,4169,18,0,0,116,4,14,2,0.36363636363636365,0.17857142857142858,14237,14579,14055,14493,13337,2785,13350,3448,13097,3389,13018,2549,13439,3577,12613,1873,11230,1455,12350,5814,13706,3814,12102,2845,14232,14219,13290,3895,10069,8667,10348,8281
UNHH1EIno7nd3rd197tTZe7HVlaoD-q6akK8sFr7JOjqlIw,나맨요정,DIAMOND,4574444828,420,100,JUNGLE,1844,11,4,6,8,2,19190,0,1,14131,12001,0,17,5,30559,10941,27,120,23,264,0,1,7,0.5,0.21052631578947367,560,361,6336,10119,11110,6682,10684,7592,7108,5319,2422,9049,4584,6134,6540,11392,2426,8439,10965,3546,2622,5282,5506,10412,7852,5978,10243,3158,5432,5586,4595,974
1JgjDNpE0Cp8eZgYe23Y4d3JtHGsJWkQol3iD465TY7k,정민정민정민,DIAMOND,4574444828,420,100,TOP,1844,12,4,1,6,4,11489,0,1,30076,4455,1129,16,43,29348,9006,171,5,0,352,1,5,8,0.3125,0.15789473684210525,560,581,2023,3726,2245,11859,1030,10257,1487,11185,1296,10247,1703,10391,2485,11840,2634,13528,1669,11864,3031,9479,5316,10286,3833,13188,6515,8353,2591,13002,3297,13140
piqZpJ6q9C_ODRBmwMqLJU3xZ9p6efW4IL90DTIsqCKQgMUfDXp1PFJG,현대상선,DIAMOND,4574444828,420,100,BOTTOM,1844,7,4,1,8,6,13653,2249,2,7395,1854,0,12,19,19620,10668,238,13,0,211,1,10,3,0.4375,0.21052631578947367,221,471,11346,4151,11896,2111,11432,1586,13368,3071,11307,1202,8476,812,6024,940,12044,2754,10683,1618,10205,1713,6074,8247,11407,1936,7022,7382,3433,2852,7269,7107
